#OTU ID,taxonomy
ASV1389,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora; s__Cyphellophora_jingdongensis
ASV1390,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Botryosphaeriales; f__Botryosphaeriaceae; g__Botryosphaeria; s__Unassigned
ASV1394,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_variabilis
ASV1395,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1396,k__Fungi; p__Chytridiomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1398,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Atractosporales; f__Conlariaceae; g__Conlarium; s__Conlarium_sacchari
ASV1399,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Sordariales; f__Lasiosphaeriaceae; g__Fimetariella; s__Fimetariella_sp
ASV1401,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Botryosphaeriales; f__Phyllostictaceae; g__Phyllosticta; s__Phyllosticta_capitalensis
ASV1402,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1403,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Agaricales; f__Strophariaceae; g__Deconica; s__Unassigned
ASV1404,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Hyaloscyphaceae; g__Hyaloscypha; s__Hyaloscypha_fuckelii
ASV1405,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_nyingchiensis
ASV1406,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Agaricales; f__Entolomataceae; g__Clitopilus; s__Clitopilus_baronii
ASV1411,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora; s__Cyphellophora_olivacea
ASV1412,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_longibrachiatum
ASV1414,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1416,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_nurragi
ASV1417,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Botryosphaeriales; f__Botryosphaeriaceae; g__Botryosphaeria; s__Unassigned
ASV1418,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV1421,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Coniothyriaceae; g__Coniothyrium; s__Coniothyrium_sidae
ASV1422,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Botryosphaeriales; f__Botryosphaeriaceae; g__Botryosphaeria; s__Unassigned
ASV1423,k__Fungi; p__Ascomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1425,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_polonicum
ASV1428,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Capnodiales; f__Cladosporiaceae; g__Cladosporium; s__Unassigned
ASV1429,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1430,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1431,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Sordariomycetidae_ord_Incertae_sedis; f__Rhamphoriaceae; g__Rhodoveronaea; s__Rhodoveronaea_aquatica
ASV1432,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Atractosporales; f__Conlariaceae; g__Conlarium; s__Conlarium_sacchari
ASV1434,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp
ASV1435,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Calonectria; s__Unassigned
ASV1436,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1438,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Mycosphaerellales; f__Mycosphaerellaceae; g__Ramularia; s__Ramularia_eucalypti
ASV1439,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1440,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1441,k__Fungi; p__Ascomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1442,k__Fungi; p__Glomeromycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1443,k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__ Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia_globosa
ASV1446,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1449,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Trechisporales; f__Hydnodontaceae; g__Tubulicium; s__Tubulicium_sp
ASV1450,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Botryosphaeriales; f__Botryosphaeriaceae; g__Botryosphaeria; s__Botryosphaeria_scharifii
ASV1451,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Penicillium; s__Unassigned
ASV1452,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Mycosphaerellales; f__Mycosphaerellaceae; g__Ramularia; s__Ramularia_eucalypti
ASV1453,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_nyingchiensis
ASV1455,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1456,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1458,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora; s__Cyphellophora_livistonae
ASV1459,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Trechisporales; f__unidentified; g__unidentified; s__Trechisporales_sp
ASV1460,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ unidentified; f__unidentified; g__unidentified; s__Sordariomycetes_sp
ASV1461,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1462,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Mollisiaceae; g__Phialocephala; s__Phialocephala_helvetica
ASV1464,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Xylariales; f__Xylariales_fam_Incertae_sedis; g__Fusidium; s__Fusidium_sp
ASV1465,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Helotiaceae; g__Pseudoclathrosphaerina; s__Pseudoclathrosphaerina_sp
ASV1466,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1468,k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__ Microbotryomycetes_ord_Incertae_sedis; f__Chrysozymaceae; g__Udeniozyma; s__Udeniozyma_sp
ASV1471,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1473,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Hyaloscyphaceae; g__Unassigned; s__Unassigned
ASV1474,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1477,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1478,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Sordariales; f__Lasiosphaeriaceae; g__Arnium; s__Arnium_sp
ASV1479,k__Fungi; p__Chytridiomycota; c__Rhizophydiomycetes; o__ Rhizophydiales; f__unidentified; g__unidentified; s__Rhizophydiales_sp
ASV1480,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Mollisiaceae; g__Phialocephala; s__Phialocephala_bamuru
ASV1481,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Didymellaceae; g__Epicoccum; s__Epicoccum_italicum
ASV1483,k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__ Orbiliales; f__unidentified; g__unidentified; s__Orbiliales_sp
ASV1484,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1489,k__Fungi; p__Chytridiomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1490,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV1491,k__Fungi; p__Ascomycota; c__Saccharomycetes; o__ Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_atlantica
ASV1492,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Sordariales; f__Chaetomiaceae; g__Ovatospora; s__Ovatospora_mollicella
ASV1493,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1494,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Cantharellales; f__Unassigned; g__Unassigned; s__Unassigned
ASV1495,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1496,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Glomerellales; f__Plectosphaerellaceae; g__Plectosphaerella; s__Unassigned
ASV1497,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1498,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1499,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1500,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Leotiales; f__unidentified; g__unidentified; s__Leotiales_sp
ASV1502,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Didymosphaeriaceae; g__Paraphaeosphaeria; s__Paraphaeosphaeria_parmeliae
ASV1503,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1505,k__Fungi; p__Glomeromycota; c__Glomeromycota_cls_Incertae_sedis; o__ unidentified; f__unidentified; g__unidentified; s__Glomeromycota_cls_Incertae_sedis_sp
ASV1507,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Botryosphaeriales; f__Botryosphaeriaceae; g__Botryosphaeria; s__Botryosphaeria_scharifii
ASV1510,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Unassigned
ASV1511,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp
ASV1512,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Capnodiales; f__Cladosporiaceae; g__Cladosporium; s__Cladosporium_endophyticum
ASV1513,k__Fungi; p__Mucoromycota; c__Endogonomycetes; o__ unidentified; f__unidentified; g__unidentified; s__Endogonomycetes_sp
ASV1515,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Diaporthales; f__Diaporthaceae; g__Diaporthe; s__Diaporthe_aseana
ASV1518,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Unassigned; g__Unassigned; s__Unassigned
ASV1520,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp
ASV1521,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Trechisporales; f__Hydnodontaceae; g__Unassigned; s__Unassigned
ASV1522,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Botryosphaeriales; f__Phyllostictaceae; g__Phyllosticta; s__Phyllosticta_capitalensis
ASV1523,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp
ASV1524,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Helotiaceae; g__Pseudoclathrosphaerina; s__Pseudoclathrosphaerina_sp
ASV1525,k__Fungi; p__Ascomycota; c__Saccharomycetes; o__ Saccharomycetales; f__Saccharomycetales_fam_Incertae_sedis; g__Candida; s__Candida_metapsilosis
ASV1526,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Russulales; f__Russulaceae; g__Russula; s__Unassigned
ASV1527,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_nyingchiensis
ASV1528,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1529,k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__ Microbotryales; f__unidentified; g__unidentified; s__Microbotryales_sp
ASV1530,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp
ASV1531,k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__ Mortierellales; f__Mortierellaceae; g__Linnemannia; s__Linnemannia_nantahalensis
ASV1533,k__Fungi; p__Basidiomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1534,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Dactylonectria; s__Dactylonectria_anthuriicola
ASV1535,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Unassigned; s__Unassigned
ASV1536,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Sordariales; f__Chaetomiaceae; g__Botryotrichum; s__Botryotrichum_atrogriseum
ASV1537,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Capnodiales; f__unidentified; g__unidentified; s__Capnodiales_sp
ASV1539,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Geastrales; f__Sphaerobolaceae; g__Sphaerobolus; s__Sphaerobolus_sp
ASV1540,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Unassigned
ASV1541,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1542,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1544,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_burgense
ASV1545,k__Fungi; p__Glomeromycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1546,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Unassigned; g__Unassigned; s__Unassigned
ASV1547,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Trechisporales; f__unidentified; g__unidentified; s__Trechisporales_sp
ASV1548,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__unidentified; g__unidentified; s__Helotiales_sp
ASV1549,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Trichocomaceae; g__unidentified; s__Trichocomaceae_sp
ASV1550,k__Fungi; p__Mucoromycota; c__Endogonomycetes; o__ unidentified; f__unidentified; g__unidentified; s__Endogonomycetes_sp
ASV1553,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp
ASV1554,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Archaeorhizomycetaceae; g__Archaeorhizomyces; s__Archaeorhizomyces_sp
ASV1556,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1558,k__Fungi; p__Ascomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1559,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1560,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV1561,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Agaricales; f__unidentified; g__unidentified; s__Agaricales_sp
ASV1563,k__Fungi; p__Ascomycota; c__Pezizomycetes; o__ Pezizales; f__Pyronemataceae; g__unidentified; s__Pyronemataceae_sp
ASV1565,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Cylindrocladiella; s__Unassigned
ASV1566,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1567,k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__ Glomerales; f__Glomeraceae; g__unidentified; s__Glomeraceae_sp
ASV1568,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1569,k__Fungi; p__Rozellomycota; c__Rozellomycotina_cls_Incertae_sedis; o__ GS11; f__unidentified; g__unidentified; s__GS11_sp
ASV1570,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Atractosporales; f__Conlariaceae; g__Conlarium; s__Conlarium_sacchari
ASV1571,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Togniniales; f__Togniniaceae; g__Phaeoacremonium; s__Phaeoacremonium_venezuelense
ASV1572,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Cordycipitaceae; g__Simplicillium; s__Simplicillium_lamellicola
ASV1573,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Unassigned; g__Unassigned; s__Unassigned
ASV1574,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_intermedius
ASV1575,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV1576,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Leotiales; f__unidentified; g__unidentified; s__Leotiales_sp
ASV1578,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Didymosphaeriaceae; g__Pseudopithomyces; s__Pseudopithomyces_chartarum
ASV1580,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Unassigned; g__Unassigned; s__Unassigned
ASV1581,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1582,k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__ Georgefischeriales; f__Gjaerumiaceae; g__Gjaerumia; s__Gjaerumia_minor
ASV1583,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1584,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Mollisiaceae; g__Phialocephala; s__Phialocephala_helvetica
ASV1585,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora; s__Cladophialophora_floridana
ASV1586,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Agaricales; f__Entolomataceae; g__Entoloma; s__Entoloma_sp
ASV1588,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1589,k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__ Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_reticulata
ASV1590,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Unassigned; g__Unassigned; s__Unassigned
ASV1591,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1592,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala_pisciphila
ASV1593,k__Fungi; p__Calcarisporiellomycota; c__Calcarisporiellomycetes; o__ Calcarisporiellales; f__Calcarisporiellaceae; g__Calcarisporiella; s__Calcarisporiella_sp
ASV1594,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Auriculariales; f__Auriculariales_fam_Incertae_sedis; g__Renatobasidium; s__Renatobasidium_sp
ASV1596,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Russulales; f__Russulaceae; g__Russula; s__Russula_bubalina
ASV1597,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Tympanidaceae; g__unidentified; s__Tympanidaceae_sp
ASV1598,k__Fungi; p__Rozellomycota; c__unidentified; o__ unidentified; f__unidentified; g__unidentified; s__Rozellomycota_sp
ASV1600,k__Fungi; p__Glomeromycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1601,k__Fungi; p__Ascomycota; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1602,k__Fungi; p__Rozellomycota; c__Rozellomycotina_cls_Incertae_sedis; o__ GS11; f__unidentified; g__unidentified; s__GS11_sp
ASV1603,k__Fungi; p__Ascomycota; c__Saccharomycetes; o__ Saccharomycetales; f__Trichomonascaceae; g__Sugiyamaella; s__Unassigned
ASV1604,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Mariannaea; s__Mariannaea_punicea
ASV1605,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Myriangiales; f__Elsinoaceae; g__Elsinoe; s__Elsinoe_hederae
ASV1606,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_gracilis
ASV1607,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Botryosphaeriales; f__Botryosphaeriaceae; g__Botryosphaeria; s__Unassigned
ASV1608,k__Fungi; p__Mucoromycota; c__Endogonomycetes; o__ unidentified; f__unidentified; g__unidentified; s__Endogonomycetes_sp
ASV1610,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1611,k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__ Eurotiales; f__Aspergillaceae; g__Penicillium; s__Penicillium_atrosanguineum
ASV1612,k__Fungi; p__Glomeromycota; c__Glomeromycota_cls_Incertae_sedis; o__ unidentified; f__unidentified; g__unidentified; s__Glomeromycota_cls_Incertae_sedis_sp
ASV1613,k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__ Mortierellales; f__Mortierellaceae; g__Unassigned; s__Unassigned
ASV1614,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Dothideales; f__Saccotheciaceae; g__Selenophoma; s__Selenophoma_mahoniae
ASV1615,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1616,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1618,k__Fungi; p__Basidiomycota; c__Exobasidiomycetes; o__ Microstromatales; f__Microstromataceae; g__unidentified; s__Microstromataceae_sp
ASV1621,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1622,k__Fungi; p__Ascomycota; c__Archaeorhizomycetes; o__ Archaeorhizomycetales; f__Unassigned; g__Unassigned; s__Unassigned
ASV1623,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Niessliaceae; g__Niesslia; s__Niesslia_tenuis
ASV1624,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Myxotrichaceae; g__Oidiodendron; s__Unassigned
ASV1625,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Ilyonectria; s__Ilyonectria_mors-panacis
ASV1626,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Didymellaceae; g__Boeremia; s__Unassigned
ASV1630,k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1632,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1633,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1635,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1636,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Dothideales; f__Saccotheciaceae; g__Unassigned; s__Unassigned
ASV1637,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Pleosporales; f__Periconiaceae; g__Periconia; s__Periconia_celtidis
ASV1638,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1639,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1642,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Helotiaceae; g__Articulospora; s__Articulospora_sp
ASV1644,k__Fungi; p__Unassigned; c__Unassigned; o__ Unassigned; f__Unassigned; g__Unassigned; s__Unassigned
ASV1645,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__Unassigned; g__Unassigned; s__Unassigned
ASV1646,k__Fungi; p__Basidiomycota; c__Malasseziomycetes; o__ Malasseziales; f__Malasseziaceae; g__Malassezia; s__Malassezia_arunalokei
ASV1647,k__Fungi; p__Ascomycota; c__Sordariomycetes; o__ Hypocreales; f__Nectriaceae; g__Unassigned; s__Unassigned
ASV1648,k__Fungi; p__Ascomycota; c__Leotiomycetes; o__ Helotiales; f__unidentified; g__unidentified; s__Helotiales_sp
ASV1650,k__Fungi; p__Ascomycota; c__Dothideomycetes; o__ Venturiales; f__unidentified; g__unidentified; s__Venturiales_sp
